date,OT
1,0.0
2,0.06540312923014306
3,0.13052619222005157
4,0.19509032201612828
5,0.2588190451025208
6,0.3214394653031616
7,0.3826834323650898
8,0.44228869021900125
9,0.4999999999999999
10,0.5555702330196022
11,0.6087614290087204
12,0.6593458151000688
13,0.7071067811865476
14,0.7518398074789775
15,0.7933533402912353
16,0.8314696123025451
17,0.8660254037844385
18,0.8968727415326881
19,0.9238795325112866
20,0.9469301294951058
21,0.9659258262890684
22,0.9807852804032305
23,0.9914448613738103
24,0.9978589232386035
25,0.7499997500000001
26,0.7494169452116733
27,0.7476712481516502
28,0.7447707980654712
29,0.7407291181903407
30,0.7355650527035525
31,0.7293026788622364
32,0.7219711947440708
33,0.7136047831123665
34,0.7042424520402443
35,0.6939278530369916
36,0.6827090775245758
37,0.6706384326132345
38,0.6577721972215829
39,0.6441703596783142
40,0.6298963380289208
41,0.6150166843514909
42,0.5996007744601982
43,0.5837204844432314
44,0.5674498555432922
45,0.5508647489431422
46,0.5340424920657503
47,0.5170615180381511
48,0.500001
49,0.0
50,0.06540312923014306
51,0.13052619222005157
52,0.19509032201612828
53,0.2588190451025208
54,0.3214394653031616
55,0.3826834323650898
56,0.44228869021900125
57,0.4999999999999999
58,0.5555702330196022
59,0.6087614290087204
60,0.6593458151000688
61,0.7071067811865476
62,0.7518398074789775
63,0.7933533402912353
64,0.8314696123025451
65,0.8660254037844385
66,0.8968727415326881
67,0.9238795325112866
68,0.9469301294951058
69,0.9659258262890684
70,0.9807852804032305
71,0.9914448613738103
72,0.9978589232386035
73,0.7499997500000001
74,0.7494169452116733
75,0.7476712481516502
76,0.7447707980654712
77,0.7407291181903407
78,0.7355650527035525
79,0.7293026788622364
80,0.7219711947440708
81,0.7136047831123665
82,0.7042424520402443
83,0.6939278530369916
84,0.6827090775245758
85,0.6706384326132345
86,0.6577721972215829
87,0.6441703596783142
88,0.6298963380289208
89,0.6150166843514909
90,0.5996007744601982
91,0.5837204844432314
92,0.5674498555432922
93,0.5508647489431422
94,0.5340424920657503
95,0.5170615180381511
96,0.500001
97,0.0
98,0.06540312923014306
99,0.13052619222005157
100,0.19509032201612828
101,0.2588190451025208
102,0.3214394653031616
103,0.3826834323650898
104,0.44228869021900125
105,0.4999999999999999
106,0.5555702330196022
107,0.6087614290087204
108,0.6593458151000688
109,0.7071067811865476
110,0.7518398074789775
111,0.7933533402912353
112,0.8314696123025451
113,0.8660254037844385
114,0.8968727415326881
115,0.9238795325112866
116,0.9469301294951058
117,0.9659258262890684
118,0.9807852804032305
119,0.9914448613738103
120,0.9978589232386035
121,0.9999997500000001
122,0.9994169452116733
123,0.9976712481516502
124,0.9947707980654712
125,0.9907291181903407
126,0.9855650527035525
127,0.9793026788622364
128,0.9719711947440708
129,0.9636047831123665
130,0.9542424520402443
131,0.9439278530369916
132,0.9327090775245758
133,0.9206384326132345
134,0.9077721972215829
135,0.8941703596783142
136,0.8798963380289208
137,0.8650166843514909
138,0.8496007744601982
139,0.8337204844432314
140,0.8174498555432922
141,0.8008647489431422
142,0.7840424920657503
143,0.7670615180381511
144,0.750001
145,0.0
146,0.06540312923014306
147,0.13052619222005157
148,0.19509032201612828
149,0.2588190451025208
150,0.3214394653031616
151,0.3826834323650898
152,0.44228869021900125
153,0.4999999999999999
154,0.5555702330196022
155,0.6087614290087204
156,0.6593458151000688
157,0.7071067811865476
158,0.7518398074789775
159,0.7933533402912353
160,0.8314696123025451
161,0.8660254037844385
162,0.8968727415326881
163,0.9238795325112866
164,0.9469301294951058
165,0.9659258262890684
166,0.9807852804032305
167,0.9914448613738103
168,0.9978589232386035
169,0.7499997500000001
