date,OT
1,0.012869996267234668
2,0.019979057591110003
3,0.1116010369171104
4,0.16834454207734972
5,0.30172271240610204
6,0.30078896618742523
7,0.4075928615894539
8,0.5427986525976005
9,0.5631430772258826
10,0.5336094901762205
11,0.5914395343592879
12,0.6821117980779312
13,0.6236736458358659
14,0.7087355327284869
15,0.8179988826974224
16,0.8252539424952708
17,0.9627822181544556
18,0.8659506087834687
19,0.8715375832005338
20,0.9024492500620956
21,0.9666278531489249
22,0.9727437960949413
23,1.102962843815407
24,0.9779031373123273
25,0.7527219781682287
26,0.7936260359714293
27,0.7422722200845036
28,0.7725511472780622
29,0.7604744499878495
30,0.7774253038359175
31,0.6589087703424076
32,0.7623636654258159
33,0.706690600880316
34,0.7136013813069441
35,0.6745949462613217
36,0.7656615140141754
37,0.5682849760586084
38,0.7277380465368916
39,0.6102200036182046
40,0.7063455947587187
41,0.6760774825141643
42,0.6503502002993331
43,0.6251269835607165
44,0.6807644909538018
45,0.5211169654364708
46,0.5049790151893295
47,0.48426681072895783
48,0.5462584426678437
49,-0.06495806721254269
50,0.11596147259068115
51,0.1161041830817179
52,0.14170466874836296
53,0.2049390002247026
54,0.28160077715219095
55,0.3083813032720705
56,0.46799512850267905
57,0.5425895432221534
58,0.6035039048832737
59,0.5774372265523713
60,0.6747423657438456
61,0.7073670654333252
62,0.7864164028611037
63,0.8155964482451009
64,0.8359835889270973
65,0.773108258817433
66,0.8885437393367466
67,0.9294233565181593
68,0.9121914972945562
69,0.9524670479921193
70,0.9158240229026915
71,0.9753895890186808
72,1.0231523603466268
73,0.8544527285601983
74,0.6987814824716595
75,0.7464725446381677
76,0.6966973455635441
77,0.7361008087420111
78,0.7243784486468928
79,0.770947286967203
80,0.7706771736635911
81,0.7217456909972716
82,0.6985178510350275
83,0.7532512746678238
84,0.6916986600677347
85,0.7464605134949088
86,0.576070596240177
87,0.7332689047281025
88,0.5990099529845614
89,0.5606967197085531
90,0.5973631080599626
91,0.5255353634558186
92,0.5958968302935032
93,0.5277325561661209
94,0.5484102473073766
95,0.4681945824962368
96,0.4888791870782033
97,0.0048465883940097786
98,0.055983911786119084
99,0.2101063001386988
100,0.22438086337986737
101,0.26900281470327286
102,0.22861343028323286
103,0.401592905173613
104,0.5040957059775847
105,0.4655014098232484
106,0.5456524984090149
107,0.45747443536259047
108,0.5970645039294821
109,0.6029048076108815
110,0.7570458897936088
111,0.7858416655876688
112,0.8261787871470095
113,0.8441776968356453
114,0.9478295573459498
115,0.862239371194738
116,0.9432239025801336
117,0.9957452854266454
118,0.971815652296667
119,0.9869051079850926
120,0.9566049417928213
121,0.7332512769452159
122,0.7853344855871499
123,0.6466981389177172
124,0.7368693456139142
125,0.711518361786731
126,0.7320497278178293
127,0.8179617403635402
128,0.6996397301147014
129,0.7880735120428247
130,0.7592578881088808
131,0.6954226689346987
132,0.6870643680704072
133,0.6797001797228152
134,0.6165136073622215
135,0.6755122980234163
136,0.5992614456740012
137,0.6168038011273445
138,0.4898026438855417
139,0.540556349976812
140,0.5942048236952631
141,0.4946915841825768
142,0.5507407467018179
143,0.4916999952774503
144,0.5495085085564064
145,0.06289719844360829
146,0.07428437516587151
147,0.12978282139719036
148,0.19711212773248324
149,0.2577468066203236
150,0.3810222944529824
151,0.5079266666302121
152,0.37561563388025376
153,0.4485863673156277
154,0.6237287162239334
155,0.5516476993340831
156,0.5907445418544442
157,0.8128753529623723
158,0.7381260632037245
159,0.780846069124174
160,0.806028092305934
161,0.8950924402548593
