date,OT
1,0.0
2,0.06540312923014306
3,0.13052619222005157
4,0.19509032201612828
5,0.2588190451025208
6,0.3214394653031616
7,0.3826834323650898
8,0.44228869021900125
9,0.4999999999999999
10,0.5555702330196022
11,0.6087614290087204
12,0.6593458151000688
13,0.7071067811865476
14,0.7518398074789775
15,0.7933533402912353
16,0.8314696123025451
17,0.8660254037844385
18,0.8968727415326881
19,0.9238795325112866
20,0.9469301294951058
21,0.9659258262890684
22,0.9807852804032305
23,0.9914448613738103
24,0.9978589232386035
25,0.5
26,0.5327015646150716
27,0.5652630961100258
28,0.5975451610080641
29,0.6294095225512604
30,0.6607197326515808
31,0.6913417161825449
32,0.7211443451095007
33,0.75
34,0.7777851165098011
35,0.8043807145043602
36,0.8296729075500344
37,0.8535533905932737
38,0.8759199037394887
39,0.8966766701456177
40,0.9157348061512726
41,0.9330127018922192
42,0.9484363707663441
43,0.9619397662556433
44,0.9734650647475529
45,0.9829629131445342
46,0.9903926402016152
47,0.9957224306869051
48,0.9989294616193017
49,0.0
50,0.06540312923014306
51,0.13052619222005157
52,0.19509032201612828
53,0.2588190451025208
54,0.3214394653031616
55,0.3826834323650898
56,0.44228869021900125
57,0.4999999999999999
58,0.5555702330196022
59,0.6087614290087204
60,0.6593458151000688
61,0.7071067811865476
62,0.7518398074789775
63,0.7933533402912353
64,0.8314696123025451
65,0.8660254037844385
66,0.8968727415326881
67,0.9238795325112866
68,0.9469301294951058
69,0.9659258262890684
70,0.9807852804032305
71,0.9914448613738103
72,0.9978589232386035
73,0.0
74,0.0010705383806982605
75,0.0042775693130948644
76,0.00960735979838473
77,0.017037086855465733
78,0.0265349352524471
79,0.03806023374435663
80,0.05156362923365587
81,0.06698729810778065
82,0.08426519384872727
83,0.10332332985438236
84,0.12408009626051125
85,0.14644660940672616
86,0.17032709244996552
87,0.19561928549563962
88,0.2222148834901988
89,0.24999999999999983
90,0.27885565489049935
91,0.3086582838174551
92,0.3392802673484191
93,0.3705904774487395
94,0.4024548389919357
95,0.4347369038899742
96,0.4672984353849282
97,0.0
98,0.06540312923014306
99,0.13052619222005157
100,0.19509032201612828
101,0.2588190451025208
102,0.3214394653031616
103,0.3826834323650898
104,0.44228869021900125
105,0.4999999999999999
106,0.5555702330196022
107,0.6087614290087204
108,0.6593458151000688
109,0.7071067811865476
110,0.7518398074789775
111,0.7933533402912353
112,0.8314696123025451
113,0.8660254037844385
114,0.8968727415326881
115,0.9238795325112866
116,0.9469301294951058
117,0.9659258262890684
118,0.9807852804032305
119,0.9914448613738103
120,0.9978589232386035
121,1.0
122,0.9989294616193017
123,0.9957224306869051
124,0.9903926402016152
125,0.9829629131445343
126,0.9734650647475529
127,0.9619397662556434
128,0.9484363707663441
129,0.9330127018922194
130,0.9157348061512727
131,0.8966766701456177
132,0.8759199037394887
133,0.8535533905932738
134,0.8296729075500344
135,0.8043807145043604
136,0.7777851165098012
137,0.7500000000000002
138,0.7211443451095007
139,0.6913417161825449
140,0.6607197326515809
141,0.6294095225512605
142,0.5975451610080643
143,0.5652630961100258
144,0.5327015646150718
145,0.0
146,0.06540312923014306
147,0.13052619222005157
148,0.19509032201612828
149,0.2588190451025208
150,0.3214394653031616
151,0.3826834323650898
152,0.44228869021900125
153,0.4999999999999999
154,0.5555702330196022
155,0.6087614290087204
156,0.6593458151000688
157,0.7071067811865476
158,0.7518398074789775
159,0.7933533402912353
160,0.8314696123025451
161,0.8660254037844385
162,0.8968727415326881
163,0.9238795325112866
164,0.9469301294951058
165,0.9659258262890684
166,0.9807852804032305
167,0.9914448613738103
168,0.9978589232386035
169,0.5
170,0.5327015646150716
