date,OT
1,0.012869996267234668
2,0.019979057591110003
3,0.1116010369171104
4,0.16834454207734972
5,0.30172271240610204
6,0.30078896618742523
7,0.4075928615894539
8,0.5427986525976005
9,0.5631430772258826
10,0.5336094901762205
11,0.5914395343592879
12,0.6821117980779312
13,0.6236736458358659
14,0.7087355327284869
15,0.8179988826974224
16,0.8252539424952708
17,0.9627822181544556
18,0.8659506087834687
19,0.8715375832005338
20,0.9024492500620956
21,0.9666278531489249
22,0.9727437960949413
23,1.102962843815407
24,0.9779031373123273
25,0.2527222281682286
26,0.2936738215694069
27,0.2424621872763058
28,0.2729766693133986
29,0.26122678836977603
30,0.27859278350614136
31,0.1605759746079929
32,0.2646106560649172
33,0.2095921687140592
34,0.21722633234233613
35,0.17900542829713892
36,0.270912388359344
37,0.07442323874201084
38,0.23480230309032593
39,0.11824000119207062
40,0.2153418149846985
41,0.18606079816267354
42,0.1613215983938853
43,0.13707735720875758
44,0.19367450173630008
45,0.034956977768958855
46,0.019709103627611305
47,-0.00016315925418044358
48,0.0626082249753795
49,-0.06495806721254269
50,0.11596147259068115
51,0.1161041830817179
52,0.14170466874836296
53,0.2049390002247026
54,0.28160077715219095
55,0.3083813032720705
56,0.46799512850267905
57,0.5425895432221534
58,0.6035039048832737
59,0.5774372265523713
60,0.6747423657438456
61,0.7073670654333252
62,0.7864164028611037
63,0.8155964482451009
64,0.8359835889270973
65,0.773108258817433
66,0.8885437393367466
67,0.9294233565181593
68,0.9121914972945562
69,0.9524670479921193
70,0.9158240229026915
71,0.9753895890186808
72,1.0231523603466268
73,0.3544529785601982
74,0.19882926806963702
75,0.24666251182996998
76,0.1971228675988806
77,0.23685314712393754
78,0.22554592831711673
79,0.27261449123278836
80,0.2729241643026924
81,0.22464725883101472
82,0.20214280207041957
83,0.2576617567036411
84,0.19694953441290328
85,0.2525987761783113
86,0.0831348527936113
87,0.24128890230196848
88,0.10800617321054115
89,0.07068003535706227
90,0.1083345061545148
91,0.03748573710385968
92,0.10880684107600144
93,0.04157256849860898
94,0.06314033574565847
95,-0.01623538748690148
96,0.005228969385739158
97,0.0048465883940097786
98,0.055983911786119084
99,0.2101063001386988
100,0.22438086337986737
101,0.26900281470327286
102,0.22861343028323286
103,0.401592905173613
104,0.5040957059775847
105,0.4655014098232484
106,0.5456524984090149
107,0.45747443536259047
108,0.5970645039294821
109,0.6029048076108815
110,0.7570458897936088
111,0.7858416655876688
112,0.8261787871470095
113,0.8441776968356453
114,0.9478295573459498
115,0.862239371194738
116,0.9432239025801336
117,0.9957452854266454
118,0.971815652296667
119,0.9869051079850926
120,0.9566049417928213
121,0.9832515269452158
122,1.0353822711851275
123,0.8968881061095195
124,0.9872948676492506
125,0.9622707001686575
126,0.9832172074880532
127,1.0696289446291256
128,0.9518867207538027
129,1.0409750798765678
130,1.012882839144273
131,0.949833150970516
132,0.9423152424155757
133,0.9358384424062176
134,0.8735778639156558
135,0.9335322955972823
136,0.858257665899981
137,0.8767871167758536
138,0.7507740419800939
139,0.8025067236248531
140,0.8571148344777614
141,0.7585315965150649
142,0.8154708351400998
143,0.7572700252943121
144,0.8158582908639422
145,0.06289719844360829
146,0.07428437516587151
147,0.12978282139719036
148,0.19711212773248324
149,0.2577468066203236
150,0.3810222944529824
151,0.5079266666302121
152,0.37561563388025376
153,0.4485863673156277
154,0.6237287162239334
155,0.5516476993340831
156,0.5907445418544442
157,0.8128753529623723
158,0.7381260632037245
159,0.780846069124174
160,0.806028092305934
