date,OT
1,0.012869996267234668
2,0.019979057591110003
3,0.1116010369171104
4,0.16834454207734972
5,0.30172271240610204
6,0.30078896618742523
7,0.4075928615894539
8,0.5427986525976005
9,0.5631430772258826
10,0.5336094901762205
11,0.5914395343592879
12,0.6821117980779312
13,0.6236736458358659
14,0.7087355327284869
15,0.8179988826974224
16,0.8252539424952708
17,0.9627822181544556
18,0.8659506087834687
19,0.8715375832005338
20,0.9024492500620956
21,0.9666278531489249
22,0.9727437960949413
23,1.102962843815407
24,0.9779031373123273
25,0.7527222281682286
26,0.7936738215694069
27,0.7424621872763059
28,0.7729766693133986
29,0.761226788369776
30,0.7785927835061414
31,0.6605759746079929
32,0.7646106560649172
33,0.7095921687140592
34,0.7172263323423361
35,0.679005428297139
36,0.770912388359344
37,0.5744232387420108
38,0.7348023030903259
39,0.6182400011920707
40,0.7153418149846985
41,0.6860607981626735
42,0.6613215983938853
43,0.6370773572087576
44,0.6936745017363001
45,0.5349569777689589
46,0.5197091036276114
47,0.4998368407458196
48,0.5626082249753795
49,-0.06495806721254269
50,0.11596147259068115
51,0.1161041830817179
52,0.14170466874836296
53,0.2049390002247026
54,0.28160077715219095
55,0.3083813032720705
56,0.46799512850267905
57,0.5425895432221534
58,0.6035039048832737
59,0.5774372265523713
60,0.6747423657438456
61,0.7073670654333252
62,0.7864164028611037
63,0.8155964482451009
64,0.8359835889270973
65,0.773108258817433
66,0.8885437393367466
67,0.9294233565181593
68,0.9121914972945562
69,0.9524670479921193
70,0.9158240229026915
71,0.9753895890186808
72,1.0231523603466268
73,0.6044529785601982
74,0.448829268069637
75,0.49666251182996995
76,0.4471228675988806
77,0.48685314712393757
78,0.47554592831711673
79,0.5226144912327884
80,0.5229241643026924
81,0.4746472588310147
82,0.45214280207041957
83,0.5076617567036411
84,0.44694953441290325
85,0.5025987761783113
86,0.3331348527936113
87,0.4912889023019685
88,0.3580061732105412
89,0.32068003535706224
90,0.3583345061545148
91,0.28748573710385966
92,0.35880684107600147
93,0.29157256849860896
94,0.31314033574565847
95,0.23376461251309852
96,0.25522896938573914
97,0.0048465883940097786
98,0.055983911786119084
99,0.2101063001386988
100,0.22438086337986737
101,0.26900281470327286
102,0.22861343028323286
103,0.401592905173613
104,0.5040957059775847
105,0.4655014098232484
106,0.5456524984090149
107,0.45747443536259047
108,0.5970645039294821
109,0.6029048076108815
110,0.7570458897936088
111,0.7858416655876688
112,0.8261787871470095
113,0.8441776968356453
114,0.9478295573459498
115,0.862239371194738
116,0.9432239025801336
117,0.9957452854266454
118,0.971815652296667
119,0.9869051079850926
120,0.9566049417928213
121,0.4832515269452158
122,0.5353822711851275
123,0.3968881061095195
124,0.48729486764925056
125,0.46227070016865746
126,0.4832172074880532
127,0.5696289446291255
128,0.45188672075380265
129,0.5409750798765679
130,0.5128828391442729
131,0.44983315097051596
132,0.4423152424155757
133,0.4358384424062176
134,0.3735778639156559
135,0.4335322955972823
136,0.358257665899981
137,0.3767871167758536
138,0.25077404198009384
139,0.30250672362485315
140,0.3571148344777614
141,0.2585315965150649
142,0.3154708351400997
143,0.25727002529431203
144,0.31585829086394224
145,0.06289719844360829
146,0.07428437516587151
147,0.12978282139719036
148,0.19711212773248324
149,0.2577468066203236
150,0.3810222944529824
151,0.5079266666302121
152,0.37561563388025376
153,0.4485863673156277
154,0.6237287162239334
155,0.5516476993340831
156,0.5907445418544442
157,0.8128753529623723
158,0.7381260632037245
159,0.780846069124174
160,0.806028092305934
161,0.8950924402548593
